route_avg_temp,route_avg_wind_speed,route_avg_precip,route_avg_humidity,route_avg_visibility,route_avg_pressure,origin_avg_temp,origin_avg_wind_speed,origin_avg_precip,origin_avg_humidity,origin_avg_visibility,origin_avg_pressure,dest_avg_temp,dest_avg_wind_speed,dest_avg_precip,dest_avg_humidity,dest_avg_visibility,dest_avg_pressure,truck_age,load_capacity_pounds,mileage_mpg,age,experience,average_speed_mph,avg_no_of_vehicles,distance,average_hours,route_description,origin_description,dest_description,accident,fuel_type,gender,driving_style,ratings,is_midnight,delay
61.75,17.75,0.0,65.5,6.0,1005.75,32.333333333333336,5.541666666666667,0.0,80.83333333333333,6.0,1032.0,21.666666666666668,6.541666666666667,0.0,91.83333333333333,5.583333333333333,1030.2916666666667,9,6000.0,18,58,18,38.25,1753.25,576.9,11.54,Clear,Overcast,Partly cloudy,0,gas,male,conservative,9,0,0
68.5,6.25,0.07500000000000001,75.5,4.25,1014.0,32.333333333333336,5.541666666666667,0.0,80.83333333333333,6.0,1032.0,29.0,4.5,0.0,93.95833333333333,2.3333333333333335,1028.375,10,6000.0,16,54,11,44.46,1753.25,364.33,7.29,Patchy rain possible,Overcast,Heavy snow,0,gas,male,conservative,8,0,0
47.0,9.25,0.0,79.25,4.5,1019.25,32.333333333333336,5.541666666666667,0.0,80.83333333333333,6.0,1032.0,27.333333333333332,3.875,0.0,88.625,5.375,1029.5833333333333,11,10000.0,15,46,10,50.83,1761.5833333333333,512.74,10.25,Moderate snow,Overcast,Cloudy,1,gas,male,conservative,2,0,0
52.0,7.5,0.0,66.25,6.0,1016.25,32.333333333333336,5.541666666666667,0.0,80.83333333333333,6.0,1032.0,28.875,7.083333333333333,0.04583333333333334,95.79166666666667,1.0,1027.2916666666667,9,3000.0,17,50,8,29.15,1753.25,1096.97,21.94,Clear,Overcast,Heavy snow,0,gas,female,conservative,3,1,0
53.5,7.0,0.07500000000000001,93.75,1.75,1017.25,32.333333333333336,5.541666666666667,0.0,80.83333333333333,6.0,1032.0,25.083333333333332,3.2083333333333335,0.004166666666666667,73.79166666666667,3.2083333333333335,1028.7083333333333,10,4000.0,22,42,-3,61.59,1761.5833333333333,1057.44,21.15,Mist,Overcast,Heavy snow,1,diesel,male,proactive,8,1,0
61.75,12.25,0.0,89.0,6.0,1006.0,32.333333333333336,5.541666666666667,0.0,80.83333333333333,6.0,1032.0,41.833333333333336,12.875,0.0375,91.79166666666667,4.125,1021.75,12,15000.0,23,51,17,58.27,1761.5833333333333,1163.16,23.26,Partly cloudy,Overcast,Light rain,1,diesel,male,proactive,9,1,0
43.5,7.5,0.0,87.5,6.0,1020.75,32.333333333333336,5.541666666666667,0.0,80.83333333333333,6.0,1032.0,26.375,5.75,0.0,64.45833333333333,6.0,1030.6666666666667,6,6000.0,16,42,12,57.63,1761.5833333333333,723.35,14.47,Clear,Overcast,Clear,1,gas,male,proactive,4,0,0
71.0,11.75,0.0,59.75,6.0,1019.5,32.333333333333336,5.541666666666667,0.0,80.83333333333333,6.0,1032.0,28.291666666666668,4.375,0.004166666666666667,92.0,3.3333333333333335,1028.75,12,6000.0,14,43,4,60.74,1753.25,420.95,8.42,Clear,Overcast,Heavy snow,0,gas,male,proactive,4,0,0
44.0,4.75,0.0,82.25,6.0,1017.5,32.333333333333336,5.541666666666667,0.0,80.83333333333333,6.0,1032.0,42.833333333333336,9.291666666666666,0.0,88.08333333333333,4.5,1023.7916666666666,14,3000.0,16,47,12,60.66,1769.9166666666667,528.34,10.57,Clear,Overcast,Overcast,1,gas,male,proactive,8,0,0
71.0,11.5,0.025,77.25,5.25,1012.75,32.333333333333336,5.541666666666667,0.0,80.83333333333333,6.0,1032.0,27.208333333333332,3.1666666666666665,0.0,75.875,6.0,1031.9166666666667,9,15000.0,24,46,5,42.96,1769.9166666666667,559.02,11.18,Moderate or heavy rain shower,Overcast,Sunny,1,gas,male,conservative,2,0,0
60.5,9.25,0.0,69.25,6.0,1011.25,32.333333333333336,5.541666666666667,0.0,80.83333333333333,6.0,1032.0,27.333333333333332,6.958333333333333,0.0,92.45833333333333,3.4583333333333335,1026.4583333333333,9,15000.0,27,41,11,45.81,1753.25,745.32,14.91,Clear,Overcast,Moderate snow,0,diesel,male,conservative,5,0,0
47.0,12.25,0.0,83.75,2.25,1013.25,32.333333333333336,5.541666666666667,0.0,80.83333333333333,6.0,1032.0,51.166666666666664,10.5,0.0,64.875,6.0,1027.3333333333333,10,6000.0,20,54,21,41.33,1761.5833333333333,543.35,10.87,Mist,Overcast,Clear,1,gas,male,conservative,7,0,0
44.0,6.25,0.025,96.0,2.75,1017.25,32.333333333333336,5.541666666666667,0.0,80.83333333333333,6.0,1032.0,26.583333333333332,5.375,0.0,92.29166666666667,4.541666666666667,1031.8333333333333,10,6000.0,16,51,17,47.02,1761.5833333333333,257.16,5.14,Mist,Overcast,Overcast,1,gas,female,conservative,8,0,0
48.0,8.0,0.0,80.75,4.0,1017.0,32.333333333333336,5.541666666666667,0.0,80.83333333333333,6.0,1032.0,26.291666666666668,2.625,0.0,81.375,5.625,1029.5833333333333,11,15000.0,23,56,18,58.74,1769.9166666666667,629.9,12.6,Clear,Overcast,Sunny,1,diesel,male,proactive,7,0,0
34.25,13.25,0.0,90.0,0.0,1010.25,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,27.875,3.9166666666666665,0.0,88.20833333333333,5.583333333333333,1030.9583333333333,11,3000.0,21,43,14,55.36,1130.3333333333333,452.19,9.04,Blizzard,Overcast,Light snow,0,diesel,male,conservative,5,0,0
23.5,12.0,0.0,68.5,3.5,1023.75,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,28.166666666666668,5.833333333333333,0.0,93.16666666666667,4.375,1026.3333333333333,10,6000.0,15,50,10,61.65,1138.6666666666667,167.91,3.36,Blizzard,Overcast,Light snow,1,gas,male,proactive,3,0,1
36.0,5.25,0.0,77.0,6.0,1017.0,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,28.25,4.916666666666667,0.0,89.41666666666667,5.625,1030.1666666666667,9,20000.0,15,43,5,40.95,1138.6666666666667,416.87,8.34,Clear,Overcast,Light snow,1,gas,male,conservative,3,0,0
50.5,6.25,0.0,65.5,3.5,1023.25,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,15.583333333333334,5.25,0.0,88.16666666666667,5.375,1032.0833333333333,3,6000.0,23,51,18,35.58,1147.0,313.89,6.28,Clear,Overcast,Partly cloudy,1,diesel,male,conservative,4,0,1
30.5,12.75,0.0,86.25,6.0,1020.75,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,25.416666666666668,4.0,0.0,77.875,5.333333333333333,1027.5,9,20000.0,18,45,2,46.12,1138.6666666666667,1162.96,23.26,Light snow,Overcast,Sunny,1,gas,male,conservative,2,1,1
32.0,10.5,0.0,82.0,6.0,1021.25,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,32.333333333333336,5.541666666666667,0.0,80.83333333333333,6.0,1032.0,9,4000.0,23,48,17,56.82,1147.0,786.66,15.73,Clear,Overcast,Overcast,1,diesel,male,proactive,4,0,1
58.5,21.0,0.05,85.75,2.0,1005.0,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,9,3000.0,16,47,2,60.58,1138.6666666666667,503.04,10.06,Light drizzle,Overcast,Partly cloudy,1,gas,male,proactive,2,0,1
39.0,12.0,0.025,44.25,5.0,1019.25,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,29.708333333333332,2.9583333333333335,0.0,93.5,4.416666666666667,1031.0,12,3000.0,26,52,22,63.63,1130.3333333333333,620.9,12.42,Clear,Overcast,Overcast,0,diesel,male,proactive,6,0,1
55.75,6.5,0.0,36.75,6.0,1019.25,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,24.0,4.291666666666667,0.0,81.125,6.0,1032.2083333333333,12,3000.0,22,48,13,54.29,1130.3333333333333,445.74,8.91,Clear,Overcast,Partly cloudy,0,diesel,male,conservative,6,0,0
68.5,8.75,0.0,50.0,6.0,1010.5,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,27.375,1.6666666666666667,0.0,78.125,6.0,1031.9166666666667,9,3000.0,22,43,4,61.57,1130.3333333333333,516.0,10.32,Clear,Overcast,Partly cloudy,0,diesel,male,proactive,2,0,0
55.5,16.25,0.0,86.0,6.0,1007.25,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,30.458333333333332,5.958333333333333,0.0,94.70833333333333,2.625,1026.875,9,20000.0,25,50,6,60.17,1138.6666666666667,408.23,8.16,Overcast,Overcast,Heavy snow,1,diesel,male,proactive,8,0,1
43.5,8.75,0.0,67.0,6.0,1017.25,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,28.708333333333332,6.5,0.0,42.666666666666664,6.0,1029.3333333333333,11,6000.0,24,48,5,59.59,1138.6666666666667,477.91,9.56,Partly cloudy,Overcast,Patchy light snow,1,diesel,male,proactive,2,0,0
58.0,13.75,0.0,85.75,5.0,1006.0,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,26.25,4.625,0.0,88.70833333333333,5.791666666666667,1031.875,9,15000.0,23,45,9,61.46,1130.3333333333333,35.67,0.71,Moderate or heavy rain shower,Overcast,Cloudy,0,diesel,male,proactive,8,0,0
61.75,7.5,0.0,96.75,3.5,1012.0,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,27.791666666666668,5.541666666666667,0.0,91.79166666666667,3.375,1029.3333333333333,8,4000.0,22,44,1,45.86,1130.3333333333333,408.0,8.16,Fog,Overcast,Moderate snow,0,diesel,male,conservative,2,0,1
54.5,6.5,0.05,84.75,4.75,1011.0,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,28.625,6.791666666666667,0.0,42.791666666666664,6.0,1029.3333333333333,7,10000.0,22,44,7,62.2,1138.6666666666667,474.14,9.48,Clear,Overcast,Partly cloudy,1,diesel,male,proactive,8,0,0
46.0,21.25,0.0,66.5,6.0,1005.5,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,25.083333333333332,3.7916666666666665,0.016666666666666666,94.45833333333333,1.3333333333333333,1026.0416666666667,9,3000.0,16,49,8,62.45,1147.0,220.48,4.41,Clear,Overcast,Heavy snow,1,gas,Unknown,proactive,7,0,0
54.0,15.75,0.025,85.0,5.0,1005.75,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,50.416666666666664,7.583333333333333,0.0,63.083333333333336,6.0,1027.9166666666667,11,4000.0,21,43,10,57.57,1138.6666666666667,1019.19,20.38,Light rain shower,Overcast,Clear,1,diesel,male,conservative,2,1,1
63.5,13.25,0.0,85.5,5.5,1013.5,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,54.8125,6.291666666666667,0.02291666666666667,74.5,5.5625,1016.5625,7,15000.0,17,46,12,44.43,1130.3333333333333,349.44,6.99,Clear,Overcast,Clear,0,gas,male,conservative,6,0,0
54.25,8.75,0.05,79.5,5.0,1022.75,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,24.708333333333332,5.875,0.0,53.125,6.0,1030.0,11,10000.0,23,49,8,61.12,1138.6666666666667,625.54,12.51,Moderate or heavy rain shower,Overcast,Partly cloudy,1,diesel,male,proactive,3,0,0
59.0,6.5,0.05,88.5,5.0,1006.25,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,32.5,5.916666666666667,0.0,77.08333333333333,6.0,1031.7916666666667,6,6000.0,17,51,14,58.7,1130.3333333333333,855.84,17.12,Clear,Overcast,Cloudy,0,gas,male,proactive,5,1,1
55.5,9.25,0.0,64.75,6.0,1021.25,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,21.666666666666668,6.541666666666667,0.0,91.83333333333333,5.583333333333333,1030.2916666666667,10,6000.0,15,44,7,60.61,1138.6666666666667,775.88,15.52,Sunny,Overcast,Partly cloudy,1,gas,male,proactive,2,0,1
63.0,6.25,0.0,75.25,6.0,1023.5,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,29.0,4.5,0.0,93.95833333333333,2.3333333333333335,1028.375,13,4000.0,20,46,12,49.89,1138.6666666666667,428.56,8.57,Partly cloudy,Overcast,Heavy snow,1,gas,male,conservative,5,0,0
61.75,14.25,0.0,78.5,5.75,1007.5,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,27.333333333333332,3.875,0.0,88.625,5.375,1029.5833333333333,7,6000.0,24,61,7,58.69,1138.6666666666667,345.86,6.92,Sunny,Overcast,Cloudy,1,diesel,male,proactive,3,0,0
69.0,14.75,0.025,86.0,4.75,1008.0,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,19.75,5.625,0.0,50.208333333333336,6.0,1030.6666666666667,11,4000.0,17,55,25,63.96,1138.6666666666667,601.38,12.03,Moderate or heavy rain shower,Overcast,Clear,1,gas,male,proactive,4,0,0
67.25,14.5,0.0,66.25,6.0,1007.0,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,28.875,7.083333333333333,0.04583333333333334,95.79166666666667,1.0,1027.2916666666667,12,6000.0,16,50,15,41.8,1130.3333333333333,336.06,6.72,Clear,Overcast,Heavy snow,0,gas,male,conservative,6,0,0
53.0,7.75,0.05,97.25,4.75,1012.75,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,25.083333333333332,3.2083333333333335,0.004166666666666667,73.79166666666667,3.2083333333333335,1028.7083333333333,10,15000.0,21,47,10,61.46,1138.6666666666667,271.3,5.43,Moderate or heavy rain shower,Overcast,Heavy snow,1,diesel,male,proactive,8,0,0
49.5,5.75,0.0,69.25,6.0,1024.5,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,41.833333333333336,12.875,0.0375,91.79166666666667,4.125,1021.75,10,15000.0,23,46,8,37.54,1147.0,451.31,9.03,Clear,Overcast,Light rain,1,diesel,male,conservative,7,0,1
50.0,15.0,0.0,81.75,6.0,1004.75,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,26.375,5.75,0.0,64.45833333333333,6.0,1030.6666666666667,9,20000.0,21,50,6,58.44,1138.6666666666667,226.25,4.53,Patchy rain possible,Overcast,Clear,1,diesel,male,proactive,4,0,0
74.5,8.5,0.0,88.0,6.0,1015.5,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,28.291666666666668,4.375,0.004166666666666667,92.0,3.3333333333333335,1028.75,7,3000.0,22,43,10,57.78,1130.3333333333333,388.88,7.78,Light rain shower,Overcast,Heavy snow,0,diesel,male,proactive,4,0,0
43.5,5.75,0.0,87.0,4.5,1013.25,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,42.833333333333336,9.291666666666666,0.0,88.08333333333333,4.5,1023.7916666666666,11,6000.0,20,52,18,49.54,1147.0,567.91,11.36,Sunny,Overcast,Overcast,1,gas,male,conservative,9,0,0
64.0,9.0,0.0,75.0,6.0,1024.0,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,27.208333333333332,3.1666666666666665,0.0,75.875,6.0,1031.9166666666667,13,3000.0,17,49,12,59.86,1130.3333333333333,493.17,9.86,Clear,Overcast,Sunny,0,gas,male,proactive,8,0,0
54.0,6.0,0.0,85.0,4.75,1023.0,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,27.333333333333332,6.958333333333333,0.0,92.45833333333333,3.4583333333333335,1026.4583333333333,7,4000.0,22,47,9,58.67,1138.6666666666667,50.02,1.0,Partly cloudy,Overcast,Moderate snow,1,diesel,male,proactive,2,0,0
51.5,4.25,0.0,93.25,3.5,1020.5,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,51.166666666666664,10.5,0.0,64.875,6.0,1027.3333333333333,11,6000.0,20,46,0,60.46,1138.6666666666667,1007.3,20.15,Partly cloudy,Overcast,Clear,1,gas,male,proactive,8,1,1
63.5,11.0,0.0,91.75,6.0,1004.25,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,26.583333333333332,5.375,0.0,92.29166666666667,4.541666666666667,1031.8333333333333,8,3000.0,18,39,5,47.22,1138.6666666666667,673.92,13.48,Clear,Overcast,Overcast,1,gas,male,conservative,3,0,0
63.5,11.75,0.0,93.5,3.75,1012.75,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,26.291666666666668,2.625,0.0,81.375,5.625,1029.5833333333333,7,15000.0,16,45,11,35.32,1130.3333333333333,222.41,4.45,Mist,Overcast,Sunny,0,gas,male,conservative,4,0,1
38.0,9.25,0.0,78.75,6.0,1020.0,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,27.875,3.9166666666666665,0.0,88.20833333333333,5.583333333333333,1030.9583333333333,11,3000.0,24,37,3,49.3,1651.7916666666667,934.7,18.69,Overcast,Partly cloudy,Light snow,0,diesel,male,conservative,8,1,0
23.0,14.0,0.0,57.0,4.75,1019.75,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,28.166666666666668,5.833333333333333,0.0,93.16666666666667,4.375,1026.3333333333333,11,6000.0,23,49,12,59.71,1676.7916666666667,670.83,13.42,Clear,Partly cloudy,Light snow,1,diesel,male,proactive,4,0,0
35.75,7.5,0.0,74.25,5.25,1021.0,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,28.25,4.916666666666667,0.0,89.41666666666667,5.625,1030.1666666666667,8,10000.0,21,42,9,59.95,1668.4583333333333,903.25,18.07,Sunny,Partly cloudy,Light snow,1,gas,male,proactive,8,1,0
53.0,7.5,0.0,75.0,6.0,1019.0,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,15.583333333333334,5.25,0.0,88.16666666666667,5.375,1032.0833333333333,9,20000.0,16,46,11,57.41,1651.7916666666667,274.13,5.48,Clear,Partly cloudy,Partly cloudy,0,gas,male,proactive,6,0,0
58.5,21.0,0.05,85.75,2.0,1005.0,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,27.958333333333332,6.0,0.0,92.375,3.75,1025.625,7,10000.0,25,48,10,47.36,1660.125,503.04,10.06,Light drizzle,Partly cloudy,Overcast,1,diesel,male,conservative,7,0,0
25.5,4.0,0.0,56.75,5.75,1034.25,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,29.708333333333332,2.9583333333333335,0.0,93.5,4.416666666666667,1031.0,13,6000.0,21,47,14,58.57,1651.7916666666667,1122.79,22.46,Clear,Partly cloudy,Overcast,0,diesel,male,proactive,6,1,1
60.0,12.75,0.0,48.5,6.0,1016.0,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,24.0,4.291666666666667,0.0,81.125,6.0,1032.2083333333333,10,3000.0,17,47,5,62.22,1668.4583333333333,858.19,17.16,Clear,Partly cloudy,Partly cloudy,1,gas,male,proactive,7,1,0
65.0,8.5,0.0,44.5,5.5,1010.5,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,27.375,1.6666666666666667,0.0,78.125,6.0,1031.9166666666667,8,6000.0,18,50,18,48.22,1651.7916666666667,950.0,19.0,Clear,Partly cloudy,Partly cloudy,0,Unknown,male,conservative,6,1,1
38.0,7.25,0.0,64.25,6.0,1024.5,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,30.458333333333332,5.958333333333333,0.0,94.70833333333333,2.625,1026.875,8,15000.0,24,45,0,62.66,1651.7916666666667,910.67,18.21,Overcast,Partly cloudy,Heavy snow,0,diesel,male,proactive,2,1,1
26.5,14.5,0.05,75.0,4.5,1015.75,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,28.708333333333332,6.5,0.0,42.666666666666664,6.0,1029.3333333333333,6,15000.0,21,48,11,57.9,1660.125,33.84,0.68,Heavy rain,Partly cloudy,Patchy light snow,1,diesel,male,proactive,4,0,1
40.0,9.5,0.0,54.75,6.0,1024.5,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,26.25,4.625,0.0,88.70833333333333,5.791666666666667,1031.875,8,3000.0,16,46,15,57.23,1651.7916666666667,502.51,10.05,Partly cloudy,Partly cloudy,Cloudy,0,gas,female,proactive,4,0,1
60.0,10.0,0.0,82.5,5.5,1010.25,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,27.791666666666668,5.541666666666667,0.0,91.79166666666667,3.375,1029.3333333333333,11,4000.0,19,42,9,43.5,1668.4583333333333,905.45,18.11,Clear,Partly cloudy,Moderate snow,1,gas,male,conservative,7,1,0
40.5,12.25,0.0,87.0,5.5,1015.5,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,28.625,6.791666666666667,0.0,42.791666666666664,6.0,1029.3333333333333,11,3000.0,17,54,21,44.97,1660.125,36.05,0.72,Light rain,Partly cloudy,Partly cloudy,1,gas,male,conservative,7,0,0
37.75,7.5,0.0,72.25,6.0,1025.0,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,25.083333333333332,3.7916666666666665,0.016666666666666666,94.45833333333333,1.3333333333333333,1026.0416666666667,12,15000.0,24,53,22,58.38,1693.4583333333333,311.55,6.23,Clear,Partly cloudy,Heavy snow,1,diesel,male,proactive,8,0,0
48.75,8.5,0.0,63.5,6.0,1020.0,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,54.8125,6.291666666666667,0.02291666666666667,74.5,5.5625,1016.5625,8,15000.0,16,53,11,61.16,1651.7916666666667,464.88,9.3,Clear,Partly cloudy,Clear,0,gas,male,proactive,6,0,0
35.0,14.75,0.0,79.25,6.0,1022.5,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,24.708333333333332,5.875,0.0,53.125,6.0,1030.0,11,6000.0,25,46,13,61.2,1668.4583333333333,126.47,2.53,Patchy snow possible,Partly cloudy,Partly cloudy,1,diesel,male,proactive,6,0,0
57.75,6.25,0.0,55.25,6.0,1021.0,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,29.0,4.5,0.0,93.95833333333333,2.3333333333333335,1028.375,7,3000.0,23,41,1,50.48,1660.125,931.12,18.62,Clear,Partly cloudy,Heavy snow,1,diesel,male,conservative,3,1,1
43.5,6.5,0.0,44.5,6.0,1026.5,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,27.333333333333332,3.875,0.0,88.625,5.375,1029.5833333333333,13,15000.0,24,46,5,58.42,1660.125,827.53,16.55,Partly cloudy,Partly cloudy,Cloudy,1,diesel,male,proactive,3,1,0
50.0,7.0,0.0,57.25,6.0,1023.5,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,19.75,5.625,0.0,50.208333333333336,6.0,1030.6666666666667,7,3000.0,25,41,2,59.77,1651.7916666666667,122.66,2.45,Partly cloudy,Partly cloudy,Clear,0,diesel,male,proactive,4,0,1
49.5,12.25,0.0,89.5,6.0,1017.5,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,28.875,7.083333333333333,0.04583333333333334,95.79166666666667,1.0,1027.2916666666667,9,3000.0,20,48,12,52.81,1651.7916666666667,237.96,4.76,Clear,Partly cloudy,Heavy snow,0,diesel,male,conservative,6,0,0
57.5,10.0,0.1,96.25,3.25,1014.0,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,25.083333333333332,3.2083333333333335,0.004166666666666667,73.79166666666667,3.2083333333333335,1028.7083333333333,11,20000.0,26,50,0,39.99,1651.7916666666667,231.85,4.64,Moderate or heavy rain shower,Partly cloudy,Heavy snow,0,diesel,male,conservative,7,0,0
41.5,10.0,0.0,81.75,6.0,1018.75,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,41.833333333333336,12.875,0.0375,91.79166666666667,4.125,1021.75,6,10000.0,17,54,26,54.72,1660.125,318.08,6.36,Partly cloudy,Partly cloudy,Light rain,1,gas,male,conservative,9,0,0
42.5,6.25,0.0,54.25,6.0,1026.5,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,26.375,5.75,0.0,64.45833333333333,6.0,1030.6666666666667,6,10000.0,28,38,5,60.52,1668.4583333333333,638.89,12.78,Clear,Partly cloudy,Clear,1,diesel,male,proactive,4,0,0
74.0,9.5,0.0,79.0,6.0,1016.0,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,28.291666666666668,4.375,0.004166666666666667,92.0,3.3333333333333335,1028.75,6,3000.0,26,47,9,59.3,1660.125,887.59,17.75,Light rain shower,Partly cloudy,Heavy snow,1,diesel,male,proactive,3,1,1
40.0,6.0,0.0,76.5,6.0,1019.75,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,42.833333333333336,9.291666666666666,0.0,88.08333333333333,4.5,1023.7916666666666,12,10000.0,16,45,13,59.23,1660.125,988.1,19.76,Clear,Partly cloudy,Overcast,1,gas,male,proactive,6,1,1
58.0,4.75,0.0,64.5,6.0,1021.75,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,27.208333333333332,3.1666666666666665,0.0,75.875,6.0,1031.9166666666667,11,3000.0,20,43,4,60.58,1660.125,929.44,18.59,Partly cloudy,Partly cloudy,Sunny,1,gas,female,proactive,4,1,1
47.25,7.25,0.0,63.75,6.0,1022.0,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,27.333333333333332,6.958333333333333,0.0,92.45833333333333,3.4583333333333335,1026.4583333333333,8,4000.0,23,46,7,59.36,1668.4583333333333,546.83,10.94,Partly cloudy,Partly cloudy,Moderate snow,1,diesel,male,proactive,8,0,0
43.5,8.25,0.0,63.5,5.0,1024.0,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,26.583333333333332,5.375,0.0,92.29166666666667,4.541666666666667,1031.8333333333333,7,20000.0,24,51,12,62.35,1660.125,1166.52,23.33,Clear,Partly cloudy,Overcast,1,diesel,male,proactive,5,1,1
43.5,5.0,0.0,66.0,6.0,1025.0,27.916666666666668,7.125,0.0,41.125,6.0,1029.625,26.291666666666668,2.625,0.0,81.375,5.625,1029.5833333333333,11,3000.0,23,44,11,51.4,1651.7916666666667,694.98,13.9,Clear,Partly cloudy,Sunny,0,diesel,male,conservative,8,0,0
27.5,10.5,0.0,85.75,4.25,1020.75,29.708333333333332,2.9583333333333335,0.0,93.5,4.416666666666667,1031.0,27.875,3.9166666666666665,0.0,88.20833333333333,5.583333333333333,1030.9583333333333,10,4000.0,28,44,13,56.85,1353.3333333333333,239.93,4.8,Moderate snow,Overcast,Light snow,1,diesel,male,proactive,4,0,0
33.5,10.75,0.0,65.0,6.0,1023.25,29.708333333333332,2.9583333333333335,0.0,93.5,4.416666666666667,1031.0,28.166666666666668,5.833333333333333,0.0,93.16666666666667,4.375,1026.3333333333333,11,3000.0,20,41,6,49.74,1345.0,455.09,9.1,Clear,Overcast,Light snow,1,diesel,male,conservative,8,0,0
